exp_id,exp_desc,algo,params,test_rmse,train_rmse,train_time
4794,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.2551961550306036, 'learning_rate': 0.005141362142055248, 'max_depth': 6, 'min_child_weight': 115, 'min_split_gain': 0.16173976230166628, 'n_estimators': 10000, 'num_leaves': 50, 'subsample': 0.1541957120980032, 'subsample_for_bin': 200000.0}",3.648677149161234,3.627131571036597,27.960654099995736
600,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.36677018213671053, 'learning_rate': 0.005743014847621152, 'max_depth': 3, 'min_child_weight': 100, 'min_split_gain': 0.7446478220434432, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.6287679511596935, 'subsample_for_bin': 270000.0}",3.6470546716642396,3.6291521840457057,16.77315029699821
263,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.10918235589042624, 'learning_rate': 0.020598314219197084, 'max_depth': 5, 'min_child_weight': 90, 'min_split_gain': 0.6978940594162322, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.6060061149890226, 'subsample_for_bin': 270000.0}",3.6469172375835166,3.618301173396726,9.099207846040372
6845,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.16406648319580203, 'learning_rate': 0.012711801122679656, 'max_depth': 6, 'min_child_weight': 100, 'min_split_gain': 0.7505140752594314, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.7373679198522405, 'subsample_for_bin': 130000.0}",3.6466444665876296,3.6129766929914693,11.1495135690202
7161,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9772965911149449, 'learning_rate': 0.02498032566822256, 'max_depth': 4, 'min_child_weight': 120, 'min_split_gain': 0.9865328849295126, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.30728000110172976, 'subsample_for_bin': 330000.0}",3.646552034977715,3.62521516658468,7.63232519000303
3529,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4909061476714901, 'learning_rate': 0.008470791410012245, 'max_depth': 5, 'min_child_weight': 90, 'min_split_gain': 0.556650443490756, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.2391659740438955, 'subsample_for_bin': 340000.0}",3.6466844993143344,3.62003181410322,15.520564131031279
1505,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.67077486337713, 'learning_rate': 0.015408615509941779, 'max_depth': 4, 'min_child_weight': 55, 'min_split_gain': 0.6538032231109022, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.39855084497413656, 'subsample_for_bin': 400000.0}",3.6464186374262737,3.614428955141373,11.300800323020667
8909,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4799556102116289, 'learning_rate': 0.009968512454693832, 'max_depth': 4, 'min_child_weight': 75, 'min_split_gain': 0.39676940726994414, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.21136450409371443, 'subsample_for_bin': 20000.0}",3.646777544623693,3.6278906478039814,11.321141117019579
5976,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7639509858989866, 'learning_rate': 0.007425066228394663, 'max_depth': 3, 'min_child_weight': 95, 'min_split_gain': 0.9969405379478622, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.42864960229576177, 'subsample_for_bin': 80000.0}",3.6459954986090115,3.627420562531664,16.86884223402012
8808,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6870780481828745, 'learning_rate': 0.008243345299908254, 'max_depth': 3, 'min_child_weight': 110, 'min_split_gain': 0.21427850625759978, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.45171027002799746, 'subsample_for_bin': 80000.0}",3.6461174749659184,3.6270441586620095,18.058304647973273
45,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.491680826095245, 'learning_rate': 0.007708166005780614, 'max_depth': 3, 'min_child_weight': 150, 'min_split_gain': 0.33662202486458026, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.3195678823299023, 'subsample_for_bin': 190000.0}",3.647077225200093,3.6321374234434742,15.579721451969817
3536,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7852023677116121, 'learning_rate': 0.01027941826873732, 'max_depth': 3, 'min_child_weight': 125, 'min_split_gain': 0.4873156607798297, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.2364463089418887, 'subsample_for_bin': 250000.0}",3.646642067256313,3.6321292721782017,11.579426740005147
7615,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.607478260686861, 'learning_rate': 0.007346762046005915, 'max_depth': 3, 'min_child_weight': 135, 'min_split_gain': 0.9743894745386018, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.36545418929634876, 'subsample_for_bin': 150000.0}",3.646084108660357,3.630198543785793,15.979156105022412
8370,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.566033387911323, 'learning_rate': 0.007154583182927634, 'max_depth': 3, 'min_child_weight': 55, 'min_split_gain': 0.9877740862859967, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.3999307531936361, 'subsample_for_bin': 90000.0}",3.6460207218723233,3.628654352552224,14.298895660962444
5903,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.553441233836027, 'learning_rate': 0.009408248519758427, 'max_depth': 5, 'min_child_weight': 55, 'min_split_gain': 0.9351085227482183, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.4589733995201639, 'subsample_for_bin': 20000.0}",3.646481824698829,3.6087581043776686,15.082916799990926
7824,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4381204120141191, 'learning_rate': 0.006513690322264606, 'max_depth': 3, 'min_child_weight': 60, 'min_split_gain': 0.9999439278178072, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.7504330802086532, 'subsample_for_bin': 100000.0}",3.6473961689341623,3.6269317097933347,15.631349879025947
4461,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7454067171346856, 'learning_rate': 0.007538883929066416, 'max_depth': 3, 'min_child_weight': 80, 'min_split_gain': 0.9115150342144978, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.1912258663702003, 'subsample_for_bin': 40000.0}",3.646798919236155,3.6309380060291296,14.267302936001215
4100,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9959158788250977, 'learning_rate': 0.0050002752313480095, 'max_depth': 3, 'min_child_weight': 75, 'min_split_gain': 0.7813344529136023, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.2745637679553919, 'subsample_for_bin': 80000.0}",3.646263503134458,3.626935718133349,20.737469659012277
481,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7099252955741859, 'learning_rate': 0.014126988232633437, 'max_depth': 5, 'min_child_weight': 150, 'min_split_gain': 0.6076799339171696, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.4624693814517865, 'subsample_for_bin': 150000.0}",3.6467709107834723,3.616763697426324,12.258128036977723
6951,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5826142526756676, 'learning_rate': 0.005842503638163374, 'max_depth': 3, 'min_child_weight': 50, 'min_split_gain': 0.9133089999595738, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.3619512803450626, 'subsample_for_bin': 90000.0}",3.6462081092204803,3.6265021892567133,18.100546498026233
8920,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7981215417311066, 'learning_rate': 0.011427596024523182, 'max_depth': 3, 'min_child_weight': 50, 'min_split_gain': 0.8270089900767432, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.7784987109654815, 'subsample_for_bin': 170000.0}",3.6472732887121464,3.625453810780564,11.23385210201377
5110,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.42679705975569115, 'learning_rate': 0.009204398241660907, 'max_depth': 6, 'min_child_weight': 65, 'min_split_gain': 0.9490247883700728, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.8499381107765331, 'subsample_for_bin': 50000.0}",3.648403060134912,3.594827121370656,14.090248946973588
1864,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9535904382061549, 'learning_rate': 0.006937545805646902, 'max_depth': 5, 'min_child_weight': 95, 'min_split_gain': 0.9036305000313251, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.43389657656820474, 'subsample_for_bin': 110000.0}",3.6468719198862747,3.611221380485663,19.10332906799158
7328,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6587164211085998, 'learning_rate': 0.006131576272218631, 'max_depth': 3, 'min_child_weight': 85, 'min_split_gain': 0.8675942691510806, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.5616272774985843, 'subsample_for_bin': 130000.0}",3.6462802046511924,3.6255127433847356,17.34394589497242
7621,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5359044217591797, 'learning_rate': 0.005416891327347539, 'max_depth': 3, 'min_child_weight': 70, 'min_split_gain': 0.6157628311268746, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.9642936961042752, 'subsample_for_bin': 70000.0}",3.64712331732952,3.627204837677138,19.880299808981363
2049,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8492473775130474, 'learning_rate': 0.010989241741770846, 'max_depth': 6, 'min_child_weight': 110, 'min_split_gain': 0.7298296829604791, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.11232325157723977, 'subsample_for_bin': 40000.0}",3.650193248470179,3.629819643801145,12.996941623045132
5161,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7223018950298825, 'learning_rate': 0.016121586647626897, 'max_depth': 4, 'min_child_weight': 105, 'min_split_gain': 0.7826133254303274, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.6465316867121765, 'subsample_for_bin': 170000.0}",3.6460358609673413,3.617294187212277,9.603890875005163
4617,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.20040846807774393, 'learning_rate': 0.00800398399507728, 'max_depth': 3, 'min_child_weight': 60, 'min_split_gain': 0.5154826278894292, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.36354150586576245, 'subsample_for_bin': 240000.0}",3.646638778836439,3.627394542811224,17.952638292044867
6670,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9063991554230075, 'learning_rate': 0.01245182135329702, 'max_depth': 3, 'min_child_weight': 80, 'min_split_gain': 0.9986697220129563, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.5698939954492024, 'subsample_for_bin': 30000.0}",3.6468793054827167,3.623825900909477,11.211565177014563
6367,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6259661078967174, 'learning_rate': 0.006879525530070615, 'max_depth': 5, 'min_child_weight': 120, 'min_split_gain': 0.8738608297279027, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.4982413298272834, 'subsample_for_bin': 140000.0}",3.646502191825899,3.6157854292896516,19.638595436001197
3677,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7746823145256397, 'learning_rate': 0.009615231356717793, 'max_depth': 3, 'min_child_weight': 95, 'min_split_gain': 0.8107735058931196, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.26980672465383254, 'subsample_for_bin': 60000.0}",3.646032872181752,3.629526775315143,12.428535392973572
3156,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8133356208481984, 'learning_rate': 0.006105067894380509, 'max_depth': 6, 'min_child_weight': 70, 'min_split_gain': 0.9639800541760639, 'n_estimators': 10000, 'num_leaves': 45, 'subsample': 0.686520249759409, 'subsample_for_bin': 110000.0}",3.647773849476634,3.5893041589406116,22.564558976970147
2456,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5482723383082347, 'learning_rate': 0.007208844271468239, 'max_depth': 4, 'min_child_weight': 130, 'min_split_gain': 0.4502577275636558, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.15151046648458122, 'subsample_for_bin': 200000.0}",3.6486096460810105,3.633144122194723,15.750045873050112
7413,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3336759641173332, 'learning_rate': 0.010639350668079856, 'max_depth': 3, 'min_child_weight': 145, 'min_split_gain': 0.709256438063701, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.40266352484209195, 'subsample_for_bin': 90000.0}",3.6464922144149807,3.6304007185281577,14.059532773972023
1049,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8743397453973494, 'learning_rate': 0.00892954220839831, 'max_depth': 3, 'min_child_weight': 105, 'min_split_gain': 0.6515097460158367, 'n_estimators': 10000, 'num_leaves': 50, 'subsample': 0.5329234409868217, 'subsample_for_bin': 190000.0}",3.6464412364850736,3.625244938563969,14.272334567038342
630,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.946430110574377, 'learning_rate': 0.006528185526415319, 'max_depth': 6, 'min_child_weight': 85, 'min_split_gain': 0.35345030099274444, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.8136475136624539, 'subsample_for_bin': 120000.0}",3.6478911320013587,3.5863236557409985,23.57221437699627
6984,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5867833075696024, 'learning_rate': 0.005552065070079462, 'max_depth': 5, 'min_child_weight': 115, 'min_split_gain': 0.8588815285038106, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.4931731961829916, 'subsample_for_bin': 240000.0}",3.646392239037546,3.612103528950385,24.125412336026784
9896,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4239636073465478, 'learning_rate': 0.007908451009247863, 'max_depth': 4, 'min_child_weight': 75, 'min_split_gain': 0.5921846899110715, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.6030158660726507, 'subsample_for_bin': 170000.0}",3.646948135940071,3.6213295792578473,13.073969079006929
6092,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5216752877047556, 'learning_rate': 0.016976441192100362, 'max_depth': 3, 'min_child_weight': 90, 'min_split_gain': 0.7761000326146151, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.2757068133652063, 'subsample_for_bin': 50000.0}",3.6463136381459194,3.631152302404746,8.661847773008049
4350,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6882032875917199, 'learning_rate': 0.024487085972566398, 'max_depth': 3, 'min_child_weight': 55, 'min_split_gain': 0.10399216519630283, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.3460445001291138, 'subsample_for_bin': 70000.0}",3.6465321543339284,3.629024544845758,6.804617873975076
3110,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.38336036090487446, 'learning_rate': 0.013369281343114442, 'max_depth': 6, 'min_child_weight': 65, 'min_split_gain': 0.22501333137152268, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.8915392312539789, 'subsample_for_bin': 100000.0}",3.648776454842712,3.599196518620606,10.713172004034277
1145,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8364893166816356, 'learning_rate': 0.008561713159829188, 'max_depth': 3, 'min_child_weight': 60, 'min_split_gain': 0.8921889285204612, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.7027966486821855, 'subsample_for_bin': 30000.0}",3.6474081402948446,3.626063514681647,13.551371768000536
1257,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.2872899055994249, 'learning_rate': 0.0098981611208423, 'max_depth': 4, 'min_child_weight': 95, 'min_split_gain': 0.5288843002240924, 'n_estimators': 10000, 'num_leaves': 45, 'subsample': 0.6482522128634604, 'subsample_for_bin': 150000.0}",3.6467151758370053,3.6233230650469843,11.16114053997444
9755,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7554547748535008, 'learning_rate': 0.005231260504184386, 'max_depth': 5, 'min_child_weight': 130, 'min_split_gain': 0.8290019951773586, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.9295235858398678, 'subsample_for_bin': 280000.0}",3.647289842064153,3.606420827925085,24.723842063976917
2469,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6480090565221486, 'learning_rate': 0.014040725763511367, 'max_depth': 3, 'min_child_weight': 85, 'min_split_gain': 0.6758103412279455, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.1816578926558367, 'subsample_for_bin': 130000.0}",3.6467621144311777,3.633037762432356,8.853255571972113
8539,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8804821919597928, 'learning_rate': 0.01179536823183422, 'max_depth': 3, 'min_child_weight': 100, 'min_split_gain': 0.9408081884143984, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.3892961682723515, 'subsample_for_bin': 310000.0}",3.6462653847576814,3.626598647803378,12.287616571993567
4713,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.508559340187704, 'learning_rate': 0.005923773661766645, 'max_depth': 3, 'min_child_weight': 115, 'min_split_gain': 0.47280119194788, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.2971473775033727, 'subsample_for_bin': 180000.0}",3.6464016515495485,3.629869818505606,19.42601629701676
5832,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45648266787223923, 'learning_rate': 0.008169553714548253, 'max_depth': 4, 'min_child_weight': 90, 'min_split_gain': 0.4019633568234402, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.23818003056983586, 'subsample_for_bin': 210000.0}",3.646925868166811,3.629124994625902,13.25125880597625
3750,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.23282195643760406, 'learning_rate': 0.007284831150029701, 'max_depth': 6, 'min_child_weight': 75, 'min_split_gain': 0.757290586818492, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.48269411380505034, 'subsample_for_bin': 350000.0}",3.6473714950896094,3.606696310428261,22.42459816299379
1558,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7884570726083263, 'learning_rate': 0.009572635189321343, 'max_depth': 3, 'min_child_weight': 105, 'min_split_gain': 0.8395313363519981, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.2655729240914637, 'subsample_for_bin': 60000.0}",3.645825629997126,3.630920303250368,11.933772588032298
4168,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9332058402231531, 'learning_rate': 0.009144427438318177, 'max_depth': 3, 'min_child_weight': 120, 'min_split_gain': 0.9946314249433948, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.4321716762457888, 'subsample_for_bin': 70000.0}",3.646023486668631,3.626016796861181,15.501064577023499
6307,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7062472924165117, 'learning_rate': 0.006615633164954797, 'max_depth': 3, 'min_child_weight': 105, 'min_split_gain': 0.9660156827754606, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.32055761875135735, 'subsample_for_bin': 20000.0}",3.6458928504887895,3.6294111003621636,16.463043906958774
2350,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8162605723575302, 'learning_rate': 0.006364082995920106, 'max_depth': 3, 'min_child_weight': 105, 'min_split_gain': 0.9603565471310889, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.20584844756653567, 'subsample_for_bin': 20000.0}",3.647293056148776,3.632321511024427,15.824999245000072
4674,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7024085979421435, 'learning_rate': 0.006643233481510689, 'max_depth': 3, 'min_child_weight': 110, 'min_split_gain': 0.8181497089649477, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.14812318564361493, 'subsample_for_bin': 40000.0}",3.647768552548996,3.635541648696961,14.896043649991043
6885,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7372617629601294, 'learning_rate': 0.010415855223823474, 'max_depth': 3, 'min_child_weight': 100, 'min_split_gain': 0.9241371346963075, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.4289432626587433, 'subsample_for_bin': 30000.0}",3.646386268356291,3.62715116538124,13.336170333030168
8499,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6155252747173544, 'learning_rate': 0.007566554516112386, 'max_depth': 3, 'min_child_weight': 105, 'min_split_gain': 0.8939650599380198, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.294544637846216, 'subsample_for_bin': 60000.0}",3.6462597077550107,3.630040783046012,14.978451250004582
9679,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9741084275446441, 'learning_rate': 0.008790319701309753, 'max_depth': 3, 'min_child_weight': 110, 'min_split_gain': 0.8495447859757917, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.3415567235429313, 'subsample_for_bin': 80000.0}",3.6464400657940303,3.6300107393509196,13.161211985978298
660,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7688877440231658, 'learning_rate': 0.011895120266936584, 'max_depth': 3, 'min_child_weight': 125, 'min_split_gain': 0.7268502973065167, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.32564405722498113, 'subsample_for_bin': 110000.0}",3.646257759001666,3.630360427486265,11.179506052983925
40,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6763420884791113, 'learning_rate': 0.009627464770102817, 'max_depth': 5, 'min_child_weight': 115, 'min_split_gain': 0.798435783912274, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.2516819538881174, 'subsample_for_bin': 50000.0}",3.6472580399287207,3.622447547110329,13.481610226968769
3876,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9970953989146776, 'learning_rate': 0.011032564310124194, 'max_depth': 3, 'min_child_weight': 95, 'min_split_gain': 0.9742559428107128, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.1743588986279377, 'subsample_for_bin': 140000.0}",3.6471256842596644,3.6330778925110216,10.015388733008876
8514,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7861851774158065, 'learning_rate': 0.008360496437680486, 'max_depth': 3, 'min_child_weight': 100, 'min_split_gain': 0.6356790072438745, 'n_estimators': 10000, 'num_leaves': 25, 'subsample': 0.21926396732839265, 'subsample_for_bin': 100000.0}",3.6469528359038526,3.6330955034381,12.146161612006836
1497,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9265592596360214, 'learning_rate': 0.005009083295993731, 'max_depth': 3, 'min_child_weight': 80, 'min_split_gain': 0.6943336849951179, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.12779011041054622, 'subsample_for_bin': 40000.0}",3.6473385017065074,3.6332771212737827,17.865174259990454
9293,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8755931773653666, 'learning_rate': 0.0054795979055563115, 'max_depth': 4, 'min_child_weight': 130, 'min_split_gain': 0.8858634040539625, 'n_estimators': 10000, 'num_leaves': 20, 'subsample': 0.5313883027045514, 'subsample_for_bin': 20000.0}",3.6462262579158047,3.6207541880450265,19.46177005203208
1086,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6000411362335915, 'learning_rate': 0.00633782409257227, 'max_depth': 3, 'min_child_weight': 120, 'min_split_gain': 0.8384921861251836, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.3800732954685708, 'subsample_for_bin': 160000.0}",3.645965593248394,3.62858743025214,19.215005122008733
5499,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5950867796293459, 'learning_rate': 0.0068373036159436185, 'max_depth': 6, 'min_child_weight': 140, 'min_split_gain': 0.8418492139913251, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.3835718308154746, 'subsample_for_bin': 260000.0}",3.6466957126472304,3.611401564718725,22.1523714470095
8644,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7248052103717024, 'learning_rate': 0.006322648141819355, 'max_depth': 5, 'min_child_weight': 125, 'min_split_gain': 0.5596082265272357, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.5798316574925991, 'subsample_for_bin': 160000.0}",3.6465100779401998,3.6108413208305756,19.483422406949103
3835,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6377358895137399, 'learning_rate': 0.0059371367185489, 'max_depth': 3, 'min_child_weight': 120, 'min_split_gain': 0.7561014119981067, 'n_estimators': 10000, 'num_leaves': 30, 'subsample': 0.1069145073624771, 'subsample_for_bin': 230000.0}",3.64901157379192,3.637198439412311,18.04220169299515
7525,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5582151163156897, 'learning_rate': 0.019132067263604936, 'max_depth': 3, 'min_child_weight': 110, 'min_split_gain': 0.7952017261253221, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.45158253684521193, 'subsample_for_bin': 120000.0}",3.6455134086791774,3.6275157226973795,9.56338455999503
1875,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3926916477096505, 'learning_rate': 0.02355935205681842, 'max_depth': 3, 'min_child_weight': 135, 'min_split_gain': 0.66910195465806, 'n_estimators': 10000, 'num_leaves': 35, 'subsample': 0.48055679084944686, 'subsample_for_bin': 60000.0}",3.6469070639543544,3.6322919130306284,8.096592508954927
5124,WIth SKF files and lag level features,LGBM,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5687402925944196, 'learning_rate': 0.017381485207383755, 'max_depth': 3, 'min_child_weight': 115, 'min_split_gain': 0.5883758723826904, 'n_estimators': 10000, 'num_leaves': 40, 'subsample': 0.26132261950534863, 'subsample_for_bin': 120000.0}",3.646001468661973,3.6311383541142215,8.798705311026424
