CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_AMT_INST_MIN_REGULARITY_MIN,0.0
REG_REGION_NOT_LIVE_REGION,0.0
AMT_REQ_CREDIT_BUREAU_HOUR,0.0
CC_NAME_CONTRACT_STATUS_nan_VAR,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_MIN,0.0
POS_NAME_CONTRACT_STATUS_Canceled_SUM,0.0
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0
EMERGENCYSTATE_MODE_No,0.0
NAME_INCOME_TYPE_Pensioner,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
NAME_INCOME_TYPE_Businessman,0.0
PREV_PRODUCT_COMBINATION_nan_MEAN,0.0
PREV_PRODUCT_COMBINATION_nan_SUM,0.0
APPROVED_SK_ID_PREV_COUNT,0.0
NAME_HOUSING_TYPE_Co-op apartment,0.0
NAME_FAMILY_STATUS_Unknown,0.0
POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Amortized debt_SUM,0.0
NAME_EDUCATION_TYPE_Academic degree,0.0
NAME_CONTRACT_TYPE_Revolving loans,0.0
HOUSETYPE_MODE_terraced house,0.0
POS_NAME_CONTRACT_STATUS_Approved_SUM,0.0
HOUSETYPE_MODE_block of flats,0.0
FONDKAPREMONT_MODE_not specified,0.0
EMERGENCYSTATE_MODE_Yes,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0
PREV_PRODUCT_COMBINATION_POS others without interest_SUM,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_SK_DPD_MIN,0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR,0.0
CC_NAME_CONTRACT_STATUS_Refused_MIN,0.0
CC_NAME_CONTRACT_STATUS_Refused_MAX,0.0
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_SUM,0.0
CC_NAME_CONTRACT_STATUS_Refused_VAR,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MIN,0.0
CC_NAME_CONTRACT_STATUS_nan_MAX,0.0
DAYS_BIRTH,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_SUM,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_VAR,0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MAX,0.0
CC_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_SUM,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MAX,0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM,0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX,0.0
CC_SK_DPD_DEF_MIN,0.0
CC_SK_DPD_DEF_MAX,0.0
CC_NAME_CONTRACT_STATUS_Active_MIN,0.0
CC_NAME_CONTRACT_STATUS_Active_MAX,0.0
CC_NAME_CONTRACT_STATUS_Approved_MIN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MAX,0.0
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_SUM,0.0
CC_NAME_CONTRACT_STATUS_Approved_VAR,0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN,0.0
CC_NAME_CONTRACT_STATUS_nan_SUM,0.0
FLAG_MOBIL,0.0
FLAG_EMP_PHONE,0.0
CC_NAME_CONTRACT_STATUS_Completed_MAX,0.0
FLAG_CONT_MOBILE,0.0
CC_NAME_CONTRACT_STATUS_Demand_MIN,0.0
CC_NAME_CONTRACT_STATUS_nan_MEAN,0.0
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.0
NAME_INCOME_TYPE_Student,0.0
CC_NAME_CONTRACT_STATUS_nan_MIN,0.0
ORGANIZATION_TYPE_Emergency,0.0
OCCUPATION_TYPE_Low-skill Laborers,0.0
ORGANIZATION_TYPE_Electricity,0.0
ORGANIZATION_TYPE_Culture,0.0
CC_OVER_PAYMENT_SLOPE,0.0
ORGANIZATION_TYPE_Cleaning,0.0
PREV_PRODUCT_COMBINATION_POS other with interest_SUM,0.0
OCCUPATION_TYPE_Cleaning staff,0.0
ORGANIZATION_TYPE_Business Entity Type 2,0.0
ORGANIZATION_TYPE_Business Entity Type 1,0.0
ORGANIZATION_TYPE_Agriculture,0.0
OCCUPATION_TYPE_HR staff,0.0
ORGANIZATION_TYPE_Advertising,0.0
OCCUPATION_TYPE_Waiters/barmen staff,0.0
OCCUPATION_TYPE_Secretaries,0.0
OCCUPATION_TYPE_IT staff,0.0
ORGANIZATION_TYPE_Government,0.0
ORGANIZATION_TYPE_Hotel,0.0
OCCUPATION_TYPE_Realty agents,0.0
NAME_TYPE_SUITE_Group of people,0.0
NAME_TYPE_SUITE_Children,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
ORGANIZATION_TYPE_Industry: type 4,0.0
ORGANIZATION_TYPE_Industry: type 3,0.0
OCCUPATION_TYPE_Private service staff,0.0
NAME_INCOME_TYPE_Unemployed,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
ORGANIZATION_TYPE_Industry: type 7,0.0
NAME_TYPE_SUITE_Other_A,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 11,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
ORGANIZATION_TYPE_Industry: type 1,0.0
BURO_BB_STATUS_2_COUNT_mean,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_SUM,0.0018799466779455543
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,0.0018799466779455543
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0.0018799466779455543
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0018799466779455543
PREV_CODE_REJECT_REASON_VERIF_SUM,0.0018799466779455543
CC_CNT_DRAWINGS_CURRENT_MIN,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_SUM,0.0018799466779455543
PREV_NAME_CONTRACT_STATUS_Unused offer_SUM,0.0018799466779455543
OCCUPATION_TYPE_Security staff,0.0018799466779455543
CC_SK_DPD_MAX,0.0018799466779455543
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,0.0018799466779455543
BURO_BB_MONTHS_BALANCE_MAX_max,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,0.0018799466779455543
ORGANIZATION_TYPE_Trade: type 3,0.0018799466779455543
ORGANIZATION_TYPE_Services,0.0018799466779455543
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_SUM,0.0018799466779455543
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Construction Materials_SUM,0.0018799466779455543
POS_NAME_CONTRACT_STATUS_Returned to the store_SUM,0.0018799466779455543
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0.0018799466779455543
FONDKAPREMONT_MODE_org spec account,0.0018799466779455543
PREV_PRODUCT_COMBINATION_POS household without interest_SUM,0.0018799466779455543
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0.0018799466779455543
